CITY,DISTRICT,NEIGHBOURHOOD,AIR CONDITIONING,FURNISHED,CAR PARK,CENTRAL HEATING,GAS COMBI,UNDERFLOOR HEATING,UNDERFLOOR COOLING,REALTOR FEE,TOTAL FLOORS,COMPLETION DATE,SUBTYPE,PROPERTY SIZE,STOREYS,BEDROOM,BATHROOM,BALCONY,FLOOR,PRICE
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,7,1 / 2023,Middle Floor,55.0,1,1,1,1,,127.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,7,1 / 2023,Penthouse,110.0,1,2,2,2,,230.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,7,1 / 2023,Penthouse,135.0,2,3,2,2,,253.0
İstanbul,Zeytinburnu,Seyitnizam,0,0,0,0,1,0,0,FREE,13,12 / 2024,Middle Floor,68.0,1,1,1,1,,410.0
İstanbul,Zeytinburnu,Seyitnizam,0,0,0,0,1,0,0,FREE,13,12 / 2024,Middle Floor,109.0,1,2,2,1,,573.0
İstanbul,Zeytinburnu,Seyitnizam,0,0,0,0,1,0,0,FREE,13,12 / 2024,Middle Floor,160.0,1,3,2,1,,852.0
İstanbul,Zeytinburnu,Seyitnizam,0,0,0,0,1,0,0,FREE,13,12 / 2024,Middle Floor,209.0,1,4,2,1,,1040.0
İstanbul,Zeytinburnu,Seyitnizam,0,0,0,0,1,0,0,FREE,13,12 / 2024,Middle Floor,236.0,1,5,2,1,,1325.0
İstanbul,Maltepe,Esenkent,1,0,1,0,0,1,0,FREE,,6 / 2025,Middle Floor,68.0,1,1,1,1,,233.0
İstanbul,Maltepe,Esenkent,1,0,1,0,0,1,0,FREE,,6 / 2025,Middle Floor,132.0,1,2,1,1,,373.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,,4 / 2023,Middle Floor,65.0,1,1,1,1,,100.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,,4 / 2023,Penthouse,95.0,1,2,1,2,,135.0
Antalya,Alanya,Fığla,1,0,1,0,0,0,0,FREE,5,5 / 2021,Office,150.0,1,3,,,,290.0
Antalya,Alanya,Tosmur,1,0,1,0,0,0,0,FREE,12,6 / 2024,Middle Floor,65.0,1,1,1,1,,234.0
Antalya,Alanya,Tosmur,1,0,1,0,0,0,0,FREE,12,6 / 2024,Middle Floor,110.0,1,2,2,2,,304.0
Antalya,Alanya,Tosmur,1,0,1,0,0,0,0,FREE,12,6 / 2024,Penthouse,120.0,2,2,3,2,11,500.0
Muğla,Fethiye,İncirköy,1,0,0,0,0,1,0,%2,2,12 / 2022,Detached Villa,260.0,2,4,3,1,1,420.0
Antalya,Alanya,Oba,1,0,1,0,0,0,0,FREE,5,9 / 2023,Middle Floor,89.0,1,1,1,1,,155.0
Antalya,Alanya,Oba,1,0,1,0,0,0,0,FREE,5,9 / 2023,Penthouse,194.0,2,3,2,2,,357.0
Muğla,Bodrum,Göltürkbükü,1,0,1,0,0,1,0,%2,2,6 / 2024,Detached Villa,455.0,1,5,4,1,,5595.0
Antalya,Alanya,İncekum,1,0,1,0,0,0,0,FREE,,12 / 2023,Semi-Detached Villa,400.0,3,4,5,4,1,690.0
Antalya,Alanya,İncekum,1,0,1,0,0,0,0,FREE,,12 / 2023,Semi-Detached Villa,485.0,3,5,5,4,1,720.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,5,12 / 2023,Middle Floor,80.0,1,1,1,1,,132.0
Antalya,Alanya,Mahmutlar,1,0,0,0,0,0,0,FREE,5,12 / 2023,Penthouse,135.0,2,2,1,3,,184.0
İstanbul,Beyoğlu,Sütlüce,1,0,1,1,0,0,0,FREE,8,1 / 2023,Middle Floor,52.0,1,1,1,1,,163.0
İstanbul,Beyoğlu,Sütlüce,1,0,1,1,0,0,0,FREE,8,1 / 2023,Middle Floor,70.0,1,2,1,1,,272.0
İstanbul,Beyoğlu,Sütlüce,1,0,1,1,0,0,0,FREE,8,1 / 2023,Middle Floor,125.0,1,3,1,1,,407.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,4,12 / 2024,Middle Floor,65.0,1,1,1,1,,245.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,4,12 / 2024,Middle Floor,95.0,1,2,2,1,,360.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,4,12 / 2024,Ground Floor,136.0,2,2,2,1,,370.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,4,12 / 2024,Penthouse,240.0,2,3,2,2,,750.0
Antalya,Alanya,Oba,1,0,1,0,0,0,0,FREE,5,12 / 2023,Middle Floor,71.0,1,1,1,1,,160.0
Antalya,Alanya,Oba,1,0,1,0,0,0,0,FREE,5,12 / 2023,Middle Floor,95.0,1,2,2,2,,180.0
Antalya,Alanya,Oba,1,0,1,0,0,0,0,FREE,5,12 / 2023,Penthouse,155.0,2,3,2,4,,390.0
Antalya,Alanya,Şekerhane,1,0,0,0,0,0,0,FREE,,2 / 2024,Middle Floor,50.0,1,1,1,1,,225.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,1,0,FREE,12,8 / 2024,Middle Floor,55.0,1,1,1,1,,153.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,1,0,FREE,12,8 / 2024,Middle Floor,100.0,1,2,2,1,,225.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,1,0,FREE,12,8 / 2024,Penthouse,95.0,2,2,1,2,,270.0
Antalya,Alanya,Mahmutlar,1,0,1,0,0,1,0,FREE,12,8 / 2024,Penthouse,200.0,2,4,3,3,,390.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,10,1 / 2024,Middle Floor,55.0,1,1,1,1,1,94.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,10,1 / 2024,Penthouse,50.0,1,1,1,1,,127.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,10,1 / 2024,Penthouse,105.0,2,2,2,1,,177.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,8 / 2024,Middle Floor,75.0,1,1,1,1,,120.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,8 / 2024,Middle Floor,110.0,1,2,2,2,,165.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,8 / 2024,Penthouse,130.0,1,2,2,2,,170.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,,12 / 2024,Middle Floor,110.0,1,2,1,,,146.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,,12 / 2024,Penthouse,130.0,1,2,1,1,,165.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,,12 / 2024,Penthouse,180.0,1,4,2,2,,210.0
Muğla,Fethiye,Çiftlik,1,1,1,0,0,1,0,%2,3,1 / 2021,Detached Villa,220.0,1,3,3,,1,467.0
Antalya,Alanya,Tosmur,1,0,1,0,0,1,0,FREE,11,2 / 2025,Middle Floor,69.0,1,1,1,1,,266.0
Antalya,Alanya,Tosmur,1,0,1,0,0,1,0,FREE,11,2 / 2025,Middle Floor,115.0,1,2,2,2,,421.0
Antalya,Alanya,Tosmur,1,0,1,0,0,1,0,FREE,11,2 / 2025,Penthouse,186.0,2,2,2,2,,531.0
Antalya,Alanya,Tosmur,1,0,1,0,0,1,0,FREE,11,2 / 2025,Penthouse,359.0,2,4,3,4,,725.0
İstanbul,Fatih,Ayvansaray,1,1,0,1,0,0,0,%2,5,5 / 1997,Building,280.0,5,9,5,,,1260.0
İstanbul,Beyoğlu,Camiikebir,1,1,0,1,1,0,0,%2,5,5 / 2000,Building,350.0,5,8,4,,,1680.0
İstanbul,Fatih,Ayvansaray,1,1,0,1,1,0,0,%2,4,4 / 1997,Building,140.0,1,3,3,,4,839.0
İstanbul,Fatih,Ali Kuşçu,1,1,0,0,1,0,0,%2,4,6 / 2000,Building,340.0,4,13,6,,,2425.0
Antalya,Kemer,Merkez,1,1,0,0,0,0,0,%2,2,9 / 2010,Duplex,130.0,2,3,1,2,,300.0
İstanbul,Kartal,Esentepe,0,0,1,0,1,0,0,FREE,14,Off Plan,Middle Floor,70.0,1,2,2,1,,161.0
İstanbul,Kartal,Esentepe,0,0,1,0,1,0,0,FREE,14,Off Plan,Middle Floor,111.0,1,3,1,1,,254.0
Antalya,Döşemealtı,Yalınlı,1,0,0,0,0,1,0,%2,3,8 / 2024,Semi-Detached Villa,295.0,3,5,3,2,,730.0
Muğla,Fethiye,Ölüdeniz,1,0,1,0,0,1,0,%2,3,12 / 2024,Detached Villa,775.0,3,4,4,4,,889.0
İstanbul,Sarıyer,Huzur,1,0,1,1,0,0,0,FREE,10,3 / 2025,Middle Floor,70.0,1,1,1,1,,602.0
İstanbul,Sarıyer,Huzur,1,0,1,1,0,0,0,FREE,10,3 / 2025,Middle Floor,128.0,2,2,2,1,,1055.0
İstanbul,Sarıyer,Huzur,1,0,1,1,0,0,0,FREE,10,3 / 2025,Middle Floor,170.0,1,3,2,2,,1400.0
İstanbul,Sarıyer,Huzur,1,0,1,1,0,0,0,FREE,10,3 / 2025,Middle Floor,229.0,1,4,3,2,,1855.0
İstanbul,Şişli,Fulya,1,0,1,0,0,0,0,FREE,42,10 / 2016,Middle Floor,144.0,1,2,2,1,,872.0
İstanbul,Şişli,Fulya,1,0,1,0,0,0,0,FREE,42,10 / 2016,Middle Floor,242.0,1,3,2,1,,1485.0
İstanbul,Şişli,Fulya,1,0,1,0,0,0,0,FREE,42,10 / 2016,Middle Floor,299.0,1,4,2,1,,2785.0
İstanbul,Şişli,Fulya,1,0,1,0,0,0,0,FREE,42,10 / 2016,Penthouse,574.0,1,5,3,1,,6295.0
Antalya,Serik,Belek,1,1,0,0,0,0,0,%2,3,4 / 2006,Building,410.0,1,7,5,4,,435.0
İstanbul,Eyüpsultan,Akşemsettin,0,0,0,0,1,0,0,FREE,10,5 / 2024,Middle Floor,88.0,1,2,1,1,,252.0
İstanbul,Eyüpsultan,Akşemsettin,0,0,0,0,1,0,0,FREE,10,5 / 2024,Duplex,160.0,2,4,2,2,,466.0
Antalya,Aksu,Kemerağzı,1,0,1,0,0,0,0,FREE,8,1 / 2023,Middle Floor,54.0,1,1,1,1,4,289.0
Antalya,Aksu,Kemerağzı,1,0,1,0,0,0,0,FREE,8,1 / 2023,Ground Floor,54.0,1,1,1,1,,294.0
Antalya,Aksu,Kemerağzı,1,0,1,0,0,0,0,FREE,8,1 / 2023,Middle Floor,80.0,1,2,1,1,1,396.0
Antalya,Aksu,Kemerağzı,1,0,1,0,0,0,0,FREE,8,1 / 2023,Ground Floor,80.0,1,2,1,1,,480.0
İstanbul,Kadıköy,Osmanağa,0,0,0,0,0,1,0,FREE,4,12 / 2022,Shop,16.0,1,1,,,,78.0
İstanbul,Kadıköy,Osmanağa,0,0,0,0,0,1,0,FREE,4,12 / 2022,Shop,50.0,2,2,,,,198.0
Ankara,Keçiören,Karakaya,0,0,1,0,1,0,0,FREE,5,12 / 2023,Middle Floor,150.0,1,3,2,2,,110.0
Muğla,Bodrum,Konacık,1,0,1,0,0,1,0,%2,,5 / 2025,Detached Villa,233.0,1,4,4,1,,1750.0
Muğla,Bodrum,Konacık,1,0,1,0,0,1,0,%2,,5 / 2025,Detached Villa,272.0,1,5,5,1,,1900.0
Antalya,Kemer,Göynük,1,0,1,0,0,0,0,%2,2,6 / 2024,Semi-Detached Villa,120.0,2,3,2,2,,350.0
Antalya,Kemer,Yeni,1,0,0,0,0,0,0,%2,2,Off Plan,Duplex,210.0,2,4,3,3,,1000.0
Antalya,Kemer,Kuzdere,1,1,0,0,0,0,0,%2,3,7 / 2009,Duplex,138.0,3,2,1,4,,193.0
Antalya,Alanya,Kestel,1,0,1,0,0,0,0,FREE,,5 / 2013,Shop,900.0,2,Studio,,,,2200.0
İstanbul,Beylikdüzü,Dereağzı,0,0,1,0,1,0,0,FREE,3,8 / 2024,Semi-Detached Villa,290.0,3,4,4,2,,1605.0
İstanbul,Beylikdüzü,Dereağzı,0,0,1,0,1,0,0,FREE,3,8 / 2024,Detached Villa,289.0,3,4,4,2,,1775.0
Muğla,Fethiye,Taşyaka,1,0,1,1,0,0,0,%2,3,6 / 2025,Middle Floor,70.0,3,1,1,1,2,140.0
Muğla,Fethiye,Taşyaka,1,0,1,1,0,0,0,%2,3,6 / 2025,Duplex,125.0,3,2,2,1,2,199.0
Mersin,Erdemli,Arpaçbahşiş,1,0,1,0,0,0,0,FREE,7,2 / 2024,Middle Floor,52.0,1,1,1,1,,62.0
Mersin,Erdemli,Arpaçbahşiş,1,0,1,0,0,0,0,FREE,7,2 / 2024,Middle Floor,83.0,1,2,1,2,,95.0
Antalya,Alanya,Avsallar,1,1,1,0,0,0,0,FREE,,12 / 2022,Duplex,150.0,2,3,2,3,8,165.0
Antalya,Alanya,Avsallar,1,1,1,0,0,0,0,FREE,,12 / 2022,Middle Floor,53.0,1,1,1,1,1,77.0
Antalya,Alanya,Avsallar,1,1,1,0,0,0,0,%2,,12 / 2022,Duplex,109.0,2,2,2,2,4,132.0
Mersin,Erdemli,Tömük,1,0,1,0,0,0,0,FREE,16,5 / 2025,Middle Floor,62.0,1,1,1,1,,49.0
Mersin,Erdemli,Tömük,1,0,1,0,0,0,0,FREE,16,5 / 2025,Middle Floor,115.0,1,2,2,2,,81.0
İstanbul,Eyüpsultan,Alibeyköy,0,0,0,1,0,0,0,FREE,11,10 / 2024,Middle Floor,94.0,1,2,1,1,,237.0
İstanbul,Eyüpsultan,Alibeyköy,0,0,0,1,0,0,0,FREE,11,10 / 2024,Middle Floor,117.0,1,3,2,1,,298.0
İstanbul,Fatih,Seyyid Ömer,1,0,0,1,0,0,0,%2,3,8 / 2013,Duplex,345.0,2,6,3,2,3,522.0
İstanbul,Tuzla,Aydıntepe,0,0,0,0,0,1,0,FREE,12,12 / 2024,Middle Floor,115.0,1,2,2,1,,212.0
İstanbul,Tuzla,Aydıntepe,0,0,0,0,0,1,0,FREE,12,12 / 2024,Ground Floor,133.0,1,2,2,1,,238.0
İstanbul,Kağıthane,Hamidiye,0,0,0,0,0,1,0,FREE,10,12 / 2024,Middle Floor,81.0,1,1,1,1,,420.0
İstanbul,Kağıthane,Hamidiye,0,0,0,0,0,1,0,FREE,10,12 / 2024,Middle Floor,111.0,1,2,2,1,,575.0
İstanbul,Kağıthane,Hamidiye,0,0,0,0,0,1,0,FREE,10,12 / 2024,Middle Floor,192.0,1,3,2,1,,993.0
Muğla,Fethiye,Ölüdeniz,1,1,1,0,0,1,0,%2,2,1 / 2022,Detached Villa,200.0,2,4,4,3,1,824.0
Antalya,Alanya,Kargıcak,1,0,1,0,0,0,0,FREE,,5 / 2022,Detached Villa,280.0,1,3,3,2,,466.0
Muğla,Bodrum,Konacık,1,0,1,0,0,1,0,%2,2,8 / 2025,Ground Floor,144.0,2,2,2,,,755.0
İstanbul,Büyükçekmece,Çakmaklı,0,0,1,0,1,0,0,FREE,14,6 / 2025,Middle Floor,75.0,1,1,1,1,,207.0
İstanbul,Büyükçekmece,Çakmaklı,0,0,1,0,1,0,0,FREE,14,6 / 2025,Middle Floor,116.0,1,2,2,1,,345.0
İstanbul,Büyükçekmece,Çakmaklı,0,0,1,0,1,0,0,FREE,14,6 / 2025,Middle Floor,143.0,1,3,2,2,,450.0
İstanbul,Büyükçekmece,Çakmaklı,0,0,1,0,1,0,0,FREE,14,6 / 2025,Middle Floor,272.0,1,4,2,2,,916.0
Yalova,Çınarcık,Hasanbaba,1,0,1,0,1,1,0,FREE,2,5 / 2024,Semi-Detached Villa,235.0,2,3,3,2,1,457.0
Muğla,Fethiye,Ölüdeniz,1,1,1,0,0,1,1,%2,3,1 / 2023,Detached Villa,254.0,3,3,3,2,1,750.0
Muğla,Bodrum,Yalıkavak,1,0,0,0,0,0,0,%2,2,2 / 2021,Detached Villa,340.0,2,4,4,,,2350.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,1 / 2025,Middle Floor,65.0,1,1,1,1,,65.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,1 / 2025,Middle Floor,95.0,1,2,1,2,,133.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,1 / 2025,Penthouse,135.0,1,2,1,2,,205.0
Antalya,Alanya,Payallar,1,0,1,0,0,0,0,FREE,,1 / 2025,Penthouse,155.0,1,3,2,2,,235.0
Antalya,Alanya,Güller Pınarı,1,0,0,0,0,1,0,FREE,,10 / 2024,Middle Floor,78.0,1,1,1,1,,232.0
Antalya,Alanya,Güller Pınarı,1,0,0,0,0,1,0,FREE,,10 / 2024,Penthouse,145.0,1,2,2,2,,355.0
Antalya,Alanya,Avsallar,0,0,0,0,0,0,0,FREE,,3 / 2024,Middle Floor,55.0,1,1,1,1,1,119.0
Antalya,Alanya,Avsallar,0,0,0,0,0,0,0,FREE,,3 / 2024,Middle Floor,90.0,1,2,2,1,,175.0
Antalya,Alanya,Avsallar,0,0,0,0,0,0,0,FREE,,3 / 2024,Penthouse,120.0,1,2,2,2,,240.0
Antalya,Alanya,Karakocalı,1,0,1,0,0,0,0,FREE,5,12 / 2024,Middle Floor,70.0,1,1,1,1,,151.0
Antalya,Alanya,Karakocalı,1,0,1,0,0,0,0,FREE,5,12 / 2024,Ground Floor,134.0,1,2,2,1,,260.0
Antalya,Alanya,Karakocalı,1,0,1,0,0,0,0,FREE,5,12 / 2024,Penthouse,118.0,2,3,2,2,,330.0
Antalya,Serik,Belek,1,0,1,0,0,0,0,FREE,3,4 / 2023,Ground Floor,90.0,1,1,1,1,,175.0
Antalya,Serik,Belek,1,0,1,0,0,0,0,FREE,3,4 / 2023,Middle Floor,77.0,1,1,,1,1,175.0
Antalya,Serik,Belek,1,0,1,0,0,0,0,FREE,3,4 / 2023,Duplex,160.0,2,3,2,1,2,300.0
Muğla,Milas,Güllük,1,0,1,0,0,1,0,%2,3,12 / 2022,Detached Villa,240.0,3,5,5,,,679.0
Muğla,Milas,Boğaziçi,1,0,0,0,0,1,0,%2,2,10 / 2023,Detached Villa,340.0,2,3,4,,,1380.0
Muğla,Bodrum,Gümüşlük,1,0,1,0,0,1,0,%2,,5 / 2022,Detached Villa,170.0,1,3,3,1,,699.0
Muğla,Milas,Dörttepe,1,0,1,0,0,0,0,%2,2,9 / 2024,Ground Floor,120.0,2,2,2,1,1,275.0
Antalya,Alanya,Kızlar Pınarı,1,0,1,0,0,0,0,FREE,,6 / 2024,Middle Floor,67.0,1,1,1,1,,190.0
Antalya,Alanya,Kızlar Pınarı,1,0,1,0,0,0,0,FREE,,6 / 2024,Middle Floor,80.0,1,2,1,2,,260.0
Antalya,Alanya,Kızlar Pınarı,1,0,1,0,0,0,0,FREE,,6 / 2024,Penthouse,212.0,1,4,2,3,,370.0
Antalya,Alanya,Kızlar Pınarı,1,0,0,0,0,0,0,FREE,,1 / 2025,Middle Floor,67.0,1,1,1,1,,215.0
Antalya,Alanya,Kızlar Pınarı,1,0,0,0,0,0,0,FREE,,1 / 2025,Middle Floor,81.0,1,2,1,1,1,287.0
Antalya,Alanya,Kızlar Pınarı,1,0,0,0,0,0,0,FREE,,1 / 2025,Ground Floor,145.0,1,3,2,2,,300.0
Antalya,Alanya,Kızlar Pınarı,1,0,0,0,0,0,0,FREE,,1 / 2025,Penthouse,160.0,1,2,1,2,,309.0
Antalya,Alanya,Kızlar Pınarı,1,0,0,0,0,0,0,FREE,,1 / 2025,Ground Floor,152.0,1,2,1,2,,310.0
Mersin,Mezitli,Deniz,1,0,1,0,1,0,0,FREE,13,6 / 2024,Middle Floor,99.0,1,3,2,2,3,92.0
Mersin,Mezitli,Deniz,1,0,1,0,0,0,0,FREE,14,12 / 2024,Middle Floor,45.0,1,1,1,1,,73.0
Mersin,Mezitli,Deniz,1,0,1,0,0,0,0,FREE,14,12 / 2024,Middle Floor,75.0,1,2,1,2,,98.0
Mersin,Erdemli,Çeşmeli,1,0,1,0,0,0,0,FREE,13,7 / 2024,Middle Floor,58.0,1,1,1,1,,78.0
Mersin,Erdemli,Çeşmeli,1,0,1,0,0,0,0,FREE,13,7 / 2024,Middle Floor,115.0,1,2,2,2,,99.0
Mersin,Erdemli,Ayaş,1,0,1,0,0,0,0,FREE,12,10 / 2016,Middle Floor,150.0,1,3,2,2,3,195.0
Mersin,Erdemli,Ayaş,1,0,1,0,0,0,0,FREE,5,6 / 2024,Middle Floor,100.0,1,2,2,1,,130.0
Mersin,Erdemli,Ayaş,1,0,1,0,0,0,0,FREE,5,6 / 2024,Middle Floor,55.0,1,1,1,1,,140.0
Mersin,Mezitli,Merkez,1,0,1,0,1,0,0,FREE,14,8 / 2023,Middle Floor,67.0,1,2,2,2,,111.0
Mersin,Mezitli,Akdeniz,1,0,1,0,1,0,0,FREE,12,12 / 2024,Middle Floor,59.0,1,1,1,1,,60.0
İstanbul,Büyükçekmece,Cumhuriyet,0,0,1,0,0,0,0,FREE,26,12 / 2023,Middle Floor,69.0,1,1,1,1,,175.0
İstanbul,Büyükçekmece,Cumhuriyet,0,0,1,0,0,0,0,FREE,26,12 / 2023,Middle Floor,100.0,1,2,2,1,,229.0
İstanbul,Büyükçekmece,Cumhuriyet,0,0,1,0,0,0,0,FREE,26,12 / 2023,Middle Floor,191.0,1,3,2,1,,465.0
İstanbul,Büyükçekmece,Cumhuriyet,0,0,1,0,0,0,0,FREE,26,12 / 2023,Ground Floor,187.0,1,4,2,1,,628.0
İstanbul,Büyükçekmece,Cumhuriyet,0,0,1,0,0,0,0,FREE,26,12 / 2023,Middle Floor,287.0,1,5,4,1,,1390.0
Mersin,Mezitli,Deniz,1,0,1,0,0,0,0,FREE,14,3 / 2024,Middle Floor,71.0,1,2,1,2,,83.0
Mersin,Mezitli,Deniz,1,0,1,0,1,0,0,FREE,10,2 / 2023,Middle Floor,90.0,1,2,1,1,,106.0
Mersin,Mezitli,Deniz,1,0,1,0,1,0,0,FREE,10,2 / 2023,Middle Floor,155.0,1,3,2,2,,127.0
Mersin,Erdemli,Alata,1,0,1,0,0,0,0,FREE,10,8 / 2016,Middle Floor,85.0,1,1,1,1,,131.0
Mersin,Erdemli,Alata,1,0,1,0,0,0,0,FREE,10,8 / 2016,Middle Floor,125.0,1,2,2,1,,191.0
Mersin,Erdemli,Çeşmeli,1,0,1,0,0,0,0,FREE,16,11 / 2016,Middle Floor,110.0,1,2,1,2,,135.0
Yalova,Çiftlikköy,Sahil,0,0,1,0,1,0,0,%2,4,6 / 2023,Middle Floor,80.0,1,2,2,2,2,127.0
Yalova,Çiftlikköy,Sahil,0,0,1,0,1,0,0,%2,4,6 / 2023,Middle Floor,146.0,1,3,2,2,3,191.0
Yalova,Termal,Üvezpınar,1,1,1,0,0,1,0,FREE,4,12 / 2024,Ground Floor,165.0,1,1,1,1,1,252.0
Yalova,Termal,Üvezpınar,1,1,1,0,0,1,0,FREE,4,12 / 2024,Middle Floor,162.0,1,2,2,1,2,406.0
Yalova,Çiftlikköy,Siteler,0,0,0,1,0,0,0,%2,5,12 / 2019,Middle Floor,130.0,1,2,2,2,3,183.0
Yalova,Çiftlikköy,Siteler,0,0,0,1,0,0,0,%2,5,12 / 2019,Duplex,170.0,2,3,3,2,4,248.0
Yalova,Çınarcık,Hasanbaba,0,0,1,1,0,1,0,FREE,5,2 / 2024,Duplex,157.0,2,2,2,1,3,215.0
Yalova,Çınarcık,Hasanbaba,0,0,1,1,0,1,0,FREE,5,2 / 2024,Duplex,166.0,2,3,3,1,3,215.0
Yalova,Çınarcık,Hasanbaba,0,0,1,1,0,1,0,FREE,5,2 / 2024,Duplex,243.0,2,4,3,1,3,341.0
İstanbul,Üsküdar,Bahçelievler,1,0,1,0,0,0,0,FREE,7,12 / 2024,Middle Floor,86.0,1,2,1,1,,341.0
İstanbul,Üsküdar,Bahçelievler,1,0,1,0,0,0,0,FREE,7,12 / 2024,Middle Floor,120.0,1,3,1,1,,424.0
İstanbul,Üsküdar,Bahçelievler,1,0,1,0,0,0,0,FREE,7,12 / 2024,Duplex,190.0,2,4,2,1,,746.0
Bursa,Nilüfer,Gümüştepe,0,0,1,0,1,1,0,%2,2,11 / 2023,Detached Villa,371.0,2,5,4,2,1,990.0
Ankara,Gölbaşı,Gaziosmanpaşa,0,0,1,0,0,1,0,FREE,4,11 / 2023,Middle Floor,50.0,1,1,1,1,,86.5
Yalova,Çınarcık,Teşvikiye Bld. (Karşıyaka Mh.),0,1,1,1,1,0,0,FREE,5,12 / 2019,Duplex,125.0,2,2,2,2,5,121.0
Yalova,Çınarcık,Harmanlar,0,0,1,0,1,1,0,%2,5,10 / 2022,Duplex,120.0,2,2,1,1,1,110.0
Yalova,Çınarcık,Harmanlar,0,0,1,0,1,1,0,%2,5,10 / 2022,Duplex,140.0,2,3,2,1,1,126.0
Yalova,Çınarcık,Harmanlar,0,0,1,0,1,1,0,%2,5,10 / 2022,Duplex,185.0,2,4,3,2,3,157.0
Yalova,Çiftlikköy,Sahil,0,0,1,0,1,0,0,FREE,4,12 / 2018,Ground Floor,115.0,1,2,1,2,,106.0
Yalova,Çiftlikköy,Sahil,0,0,1,0,1,0,0,FREE,4,12 / 2018,Middle Floor,115.0,1,2,1,2,2,118.0
Yalova,Çiftlikköy,Sahil,0,0,1,0,1,0,0,FREE,4,12 / 2018,Middle Floor,130.0,1,3,2,2,2,133.0
Antalya,Muratpaşa,Şirinyalı,1,0,0,0,0,1,0,FREE,3,10 / 2024,Ground Floor,55.0,1,1,1,1,,317.0
Antalya,Muratpaşa,Şirinyalı,1,0,0,0,0,1,0,FREE,3,10 / 2024,Middle Floor,80.0,1,2,1,1,1,392.0
Antalya,Muratpaşa,Şirinyalı,1,0,0,0,0,1,0,FREE,3,10 / 2024,Ground Floor,76.0,1,2,1,1,,410.0
Antalya,Muratpaşa,Şirinyalı,1,0,0,0,0,1,0,FREE,3,10 / 2024,Duplex,125.0,2,2,1,1,2,466.0
Antalya,Muratpaşa,Şirinyalı,1,0,0,0,0,1,0,FREE,3,10 / 2024,Duplex,147.0,2,3,2,1,2,569.0
Bursa,Gemlik,Umurbey,0,0,1,0,1,1,0,%2,,8 / 2022,Ground Floor,200.0,2,3,2,2,1,190.0
Trabzon,Ortahisar,Pelitli,0,0,1,0,1,0,0,FREE,7,12 / 2023,Middle Floor,150.0,1,3,2,2,,112.0
Trabzon,Ortahisar,Yalıncak,1,0,1,0,1,0,0,FREE,8,12 / 2023,Ground Floor,202.0,1,4,2,2,,283.0
Trabzon,Ortahisar,Yalıncak,1,0,1,0,1,0,0,FREE,8,12 / 2023,Duplex,320.0,1,5,3,,,481.0
Trabzon,Yomra,Kaşüstü,0,0,1,0,1,0,0,FREE,10,12 / 2024,Middle Floor,142.0,1,3,2,2,,93.5
Trabzon,Yomra,Kaşüstü,0,0,1,0,1,0,0,FREE,10,12 / 2024,Middle Floor,165.0,1,4,2,2,,108.0
Trabzon,Ortahisar,Yalıncak,1,0,1,1,0,0,0,FREE,3,12 / 2022,Detached Villa,550.0,3,6,5,2,,1120.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,,12 / 2024,Ground Floor,71.0,1,2,1,1,1,91.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,,12 / 2024,Penthouse,126.0,1,3,2,2,,144.0
Antalya,Alanya,Avsallar,1,0,1,0,0,0,0,FREE,,12 / 2024,Penthouse,138.0,1,4,3,2,,159.0
Muğla,Bodrum,Torba,1,0,1,0,0,1,0,%2,2,6 / 2025,Detached Villa,250.0,2,3,3,1,,924.0
